TARGET_B,TARGET_D6,TARGET_D12,TARGET_D18,TARGET_D24,CONTROL_NUMBER,MONTHS_SINCE_ORIGIN,NUMBER_OF_RESP,DONOR_AGE,IN_HOUSE,URBANICITY,CLUSTER_CODE,HOME_OWNER,DONOR_GENDER,INCOME_GROUP,PUBLISHED_PHONE,WEALTH_RATING,MEDIAN_HOME_VALUE,MEDIAN_HOUSEHOLD_INCOME,PCT_OWNER_OCCUPIED,PEP_STAR,RECENT_STAR_STATUS,RECENCY_FREQ_STATUS,RECENT_CARD_RESPONSE_PROP,MONTHS_SINCE_LAST_PROM_RESP,LAST_GIFT_AMT,NUMBER_PROM_12,MONTHS_SINCE_LAST_GIFT,MONTHS_SINCE_FIRST_GIFT
0,0.0,0.0,0.0,0.0,44505,29,11,63.0,0,T,36.0,H,M,6.0,1,3.0,659,194,74,0,0,A2,0.2,15.0,0.0,11,15,29
0,0.0,0.0,0.0,0.0,44567,41,13,57.0,0,C,40.0,H,M,2.0,1,9.0,780,233,92,0,0,A3,0.111,21.0,0.0,13,18,41
0,0.0,0.0,0.0,0.0,44593,29,12,64.0,0,T,41.0,U,M,2.0,1,9.0,687,207,55,0,0,N2,0.2,18.0,0.0,12,18,24
0,0.0,0.0,0.0,0.0,44604,77,7,55.5,0,C,44.0,U,U,5.0,0,2.0,571,85,34,1,0,A4,0.333,16.0,0.0,7,16,77
0,0.0,0.0,0.0,0.0,44666,163,14,55.0,0,C,39.0,H,M,5.0,1,7.0,577,245,81,0,0,A2,0.143,18.0,50.0,14,18,41
0,0.0,0.0,0.0,0.0,44672,17,14,57.0,0,C,49.0,U,F,1.0,1,9.0,358,142,72,0,0,N3,0.333,17.0,0.0,14,17,20
0,0.0,0.0,0.0,0.0,44678,29,9,60.0,0,T,5.0,U,F,3.0,1,8.0,822,225,78,0,0,A1,0.286,24.0,15.0,9,24,33
0,0.0,0.0,0.0,0.0,44726,17,13,65.0,0,T,31.0,H,F,5.0,1,1.0,538,269,85,0,0,F2,0.5,16.0,115.0,13,15,16
0,0.0,0.0,0.0,0.0,44787,29,4,57.0,0,R,49.0,U,F,2.0,1,9.0,440,180,86,0,0,A1,0.4,24.0,0.0,4,24,29
0,0.0,0.0,0.0,0.0,44800,137,10,65.5,0,T,46.0,U,U,5.0,0,6.0,599,200,70,1,1,S3,0.182,18.0,0.0,10,18,98
0,0.0,0.0,0.0,0.0,44940,239,11,57.5,0,T,27.0,U,U,5.0,0,7.0,1002,307,93,0,0,F1,0.5,17.0,35.0,11,17,17
0,0.0,0.0,0.0,0.0,45009,89,13,55.5,0,C,44.0,H,M,2.0,1,3.0,661,280,83,1,0,A1,0.091,89.0,0.0,13,18,75
0,0.0,0.0,0.0,0.0,45023,29,15,65.0,0,C,38.0,U,F,5.0,0,6.0,686,311,88,1,0,N3,0.2,15.0,0.0,15,15,24
0,0.0,0.0,0.0,0.0,45034,53,13,62.0,0,C,20.0,U,M,2.0,0,9.0,919,331,84,1,1,S4,0.222,18.0,45.0,13,18,52
0,0.0,0.0,0.0,0.0,45065,41,13,61.5,0,C,16.0,U,F,1.0,0,5.0,601,98,11,1,0,A1,0.3,16.0,26.41,13,16,41
0,0.0,0.0,0.0,0.0,45090,17,11,54.0,0,C,18.0,U,M,5.0,0,9.0,692,203,74,0,0,F1,0.5,17.0,0.0,11,17,17
0,0.0,0.0,0.0,0.0,45101,29,13,64.0,0,C,30.0,H,F,2.0,0,7.0,1173,322,63,1,1,S4,0.75,17.0,15.0,13,4,33
0,0.0,0.0,0.0,0.0,45132,89,11,58.0,0,C,24.0,U,U,5.0,1,4.0,908,463,90,1,0,A1,0.0,31.0,53.0,11,17,88
0,0.0,0.0,0.0,0.0,45175,53,11,58.0,0,U,24.0,U,M,5.0,0,5.0,0,0,0,0,0,A1,0.0,15.0,120.0,11,15,53
0,0.0,0.0,0.0,0.0,45201,29,11,65.0,0,U,31.0,U,M,2.0,1,1.0,817,282,31,0,0,N3,0.333,15.0,0.0,11,15,23
0,0.0,0.0,0.0,0.0,45327,7,8,54.0,0,S,18.0,U,M,5.0,1,9.0,865,341,88,0,0,F1,0.333,7.0,0.0,8,21,21
0,0.0,0.0,0.0,0.0,45366,17,10,65.5,0,C,46.0,U,F,5.0,0,6.0,880,313,83,0,0,F1,0.5,17.0,171.15,10,17,17
0,0.0,0.0,0.0,0.0,45385,65,13,58.0,0,S,43.0,U,F,5.0,1,9.0,660,347,91,1,0,A4,0.273,17.0,0.0,13,17,57
0,0.0,0.0,0.0,0.0,45409,101,10,58.0,0,U,43.0,U,U,5.0,1,9.0,2070,311,58,0,0,A1,0.0,18.0,0.0,10,18,90
0,0.0,0.0,0.0,0.0,45513,101,11,67.0,0,T,53.0,U,F,5.0,0,1.0,882,227,90,1,0,E2,0.75,15.0,0.0,11,15,93
0,0.0,0.0,0.0,0.0,57058,53,14,77.0,0,R,39.0,H,M,3.0,1,1.0,432,174,72,1,0,A4,0.182,15.0,0.0,14,15,53
0,0.0,0.0,0.0,0.0,57486,53,11,77.0,0,T,43.0,H,F,2.0,1,9.0,441,215,53,0,0,A1,0.143,19.0,32.7,11,19,47
0,0.0,0.0,0.0,0.0,57559,113,12,77.0,0,T,36.0,H,M,7.0,0,3.0,522,181,57,1,0,A4,0.444,17.0,0.0,12,17,106
0,0.0,0.0,0.0,0.0,57993,77,12,77.0,0,T,35.0,U,F,2.0,1,2.0,304,125,50,1,1,S1,0.111,27.0,0.0,12,20,76
0,0.0,0.0,0.0,0.0,58049,125,12,77.0,0,R,49.0,U,M,2.0,0,1.0,495,169,73,1,1,S3,0.375,16.0,0.0,12,16,125
0,0.0,0.0,0.0,0.0,58075,101,12,77.0,0,T,36.0,U,F,3.0,0,3.0,402,173,73,1,0,A1,0.0,16.0,0.0,12,16,103
0,0.0,0.0,0.0,0.0,59588,31,5,77.0,0,R,11.0,H,M,4.0,1,5.0,421,268,76,1,1,S3,0.5,31.0,0.0,5,19,129
0,0.0,0.0,0.0,0.0,59891,101,14,77.0,0,U,8.0,U,M,5.0,1,5.0,1259,417,92,1,1,S2,0.222,18.0,300.0,14,18,94
0,0.0,0.0,0.0,0.0,61551,101,13,77.0,0,C,35.0,U,F,1.0,0,3.0,445,194,33,1,1,S4,0.333,19.0,0.0,13,17,93
0,0.0,0.0,0.0,0.0,62504,101,11,77.0,0,R,2.0,U,F,5.0,0,3.0,366,280,80,1,0,A1,0.0,18.0,0.0,11,18,93
0,0.0,0.0,0.0,0.0,63729,65,15,77.0,0,R,51.0,U,M,1.0,1,9.0,769,328,80,0,0,A4,0.143,18.0,150.0,15,18,63
0,0.0,0.0,0.0,0.0,64388,137,12,77.0,0,C,37.0,U,M,5.0,1,8.0,725,423,90,1,0,A1,0.125,21.0,0.0,12,21,128
0,0.0,0.0,0.0,0.0,64471,287,11,77.0,0,R,53.0,H,F,6.0,1,1.0,822,458,92,0,0,F1,0.5,17.0,0.0,11,17,17
0,0.0,0.0,0.0,0.0,65113,137,12,77.0,0,T,28.4,U,M,1.0,1,5.0,764,221,39,1,0,A1,0.0,19.0,97.0,12,19,127
0,0.0,0.0,0.0,0.0,65433,65,13,77.0,0,S,30.0,H,M,1.0,1,7.0,777,321,50,0,0,A2,0.3,21.0,0.0,13,18,63
0,0.0,0.0,0.0,0.0,66577,29,12,77.0,0,S,45.0,H,F,4.0,1,9.0,2417,575,55,0,0,A3,0.25,18.0,9.5,12,18,32
0,0.0,0.0,0.0,0.0,67315,89,13,77.0,0,S,12.0,U,F,5.0,1,8.0,862,476,73,0,0,A2,0.091,18.0,240.0,13,18,81
0,0.0,0.0,0.0,0.0,67542,101,12,77.0,0,C,2.0,H,M,1.0,0,6.0,434,416,83,1,1,S2,0.25,22.0,0.0,12,22,92
0,0.0,0.0,0.0,0.0,69034,294,8,77.0,0,C,37.0,H,M,4.0,1,8.0,895,465,98,0,0,N1,0.0,18.0,563.4,8,23,23
0,0.0,0.0,0.0,0.0,69034,19,8,77.0,0,C,36.0,H,M,4.0,1,3.0,895,465,98,0,0,N1,0.0,18.0,563.4,8,23,23
0,0.0,0.0,0.0,0.0,69196,137,12,77.0,0,C,45.0,U,F,2.0,0,0.0,373,95,18,1,0,A1,0.182,25.0,0.0,12,25,128
0,0.0,0.0,0.0,0.0,69506,137,11,77.0,0,S,43.0,H,F,6.0,0,8.0,921,451,88,0,0,A1,0.182,25.0,0.0,11,25,125
0,0.0,0.0,0.0,0.0,69893,2,13,77.0,0,R,36.0,H,F,7.0,1,5.0,346,231,74,1,0,A3,0.111,2.0,0.0,13,15,130
0,0.0,0.0,0.0,0.0,70016,101,13,77.0,0,R,36.0,U,M,1.0,1,3.0,431,251,87,0,0,A2,0.143,21.0,5.97,13,17,116
0,0.0,0.0,0.0,0.0,70411,65,11,77.0,0,R,13.0,U,M,3.0,1,1.0,330,175,82,0,0,A1,0.111,24.0,123.84,11,24,64
0,0.0,0.0,0.0,0.0,70451,98,13,77.0,0,R,13.0,U,M,1.0,0,1.0,436,177,81,1,0,A1,0.364,17.0,97.05,13,17,126
0,0.0,0.0,0.0,0.0,71956,16,14,77.0,0,T,11.0,U,F,5.0,1,5.0,588,249,78,1,1,S4,0.444,16.0,0.5,14,17,122
0,0.0,0.0,0.0,0.0,71958,41,11,77.0,0,R,27.0,H,M,5.0,1,7.0,386,243,76,0,0,A3,0.143,41.0,59.0,11,15,35
0,0.0,0.0,0.0,0.0,72308,101,11,77.0,0,T,16.0,H,F,2.0,0,6.0,609,403,91,1,0,A1,0.2,25.0,15.0,11,25,91
0,0.0,0.0,0.0,0.0,72844,77,13,77.0,0,T,40.0,U,F,5.0,1,2.0,740,401,90,1,1,S3,0.455,77.0,0.0,13,15,66
0,0.0,0.0,0.0,0.0,74276,29,12,77.0,0,R,16.0,H,M,1.0,1,5.0,583,232,92,0,0,A2,0.2,17.0,64.0,12,17,31
0,0.0,0.0,0.0,0.0,74825,101,6,77.0,0,T,5.0,H,F,2.0,1,3.0,310,175,58,1,1,S3,0.4,16.0,155.16,6,16,90
0,0.0,0.0,0.0,0.0,77800,137,13,77.0,0,S,12.0,H,F,3.0,1,8.0,987,430,67,1,0,A1,0.0,17.0,25.0,13,17,129
0,0.0,0.0,0.0,0.0,78401,137,13,77.0,0,U,17.0,H,M,2.0,1,0.0,385,221,52,1,0,A1,0.2,18.0,50.0,13,18,127
0,0.0,0.0,0.0,0.0,79424,117,12,77.0,0,T,12.0,U,F,5.0,0,8.0,761,448,88,0,0,A1,0.125,16.0,0.0,12,16,69
0,0.0,0.0,0.0,0.0,79580,29,8,77.0,0,U,9.0,H,F,2.0,1,9.0,937,321,49,0,0,N1,0.0,18.0,15.0,8,23,23
0,0.0,0.0,0.0,0.0,79748,447,10,77.0,0,R,9.0,H,M,2.0,0,9.0,329,211,76,0,0,A1,0.125,18.0,0.0,10,18,33
0,0.0,0.0,0.0,0.0,79804,89,13,77.0,0,T,9.0,U,F,5.0,1,6.0,544,248,69,1,1,S4,0.364,17.0,0.0,13,17,89
0,0.0,0.0,0.0,0.0,79924,89,11,77.0,0,R,7.0,U,M,4.0,1,2.0,452,218,70,1,0,E1,0.286,15.0,20.0,11,15,81
0,0.0,0.0,0.0,0.0,80579,53,11,77.0,0,?,7.0,H,F,6.0,1,2.0,451,256,57,1,1,S4,0.455,21.0,0.0,11,21,52
0,0.0,0.0,0.0,0.0,81289,35,13,77.0,0,C,36.0,H,M,2.0,1,1.0,346,239,75,1,1,S2,0.111,18.0,100.0,13,18,84
0,0.0,0.0,0.0,0.0,82196,137,12,77.0,0,R,41.0,H,F,5.0,1,9.0,405,212,82,0,0,A3,0.125,15.0,20.0,12,15,123
0,0.0,0.0,0.0,0.0,83211,125,11,77.0,0,S,51.0,U,F,5.0,0,9.0,1089,501,80,1,0,A1,0.0,18.0,20.0,11,18,121
0,0.0,0.0,0.0,0.0,83700,137,12,77.0,0,U,28.0,H,M,5.0,1,6.0,835,324,85,1,0,A1,0.1,15.0,20.0,12,18,129
0,0.0,0.0,0.0,0.0,85579,204,10,77.0,0,T,43.0,U,F,1.0,1,9.0,522,227,70,0,0,F1,0.5,17.0,0.0,10,17,17
0,0.0,0.0,0.0,0.0,85589,113,13,77.0,0,T,30.0,U,M,1.0,0,0.0,534,213,74,1,0,A1,0.111,20.0,25.0,13,20,105
0,0.0,0.0,0.0,0.0,86551,101,6,77.0,0,R,24.0,U,M,1.0,1,6.0,443,215,75,1,1,S3,0.25,101.0,32.0,6,16,91
0,0.0,0.0,0.0,0.0,87174,137,8,77.0,0,R,18.0,U,M,4.0,1,0.0,215,216,76,1,1,S3,0.0,18.0,0.0,8,18,129
0,0.0,0.0,0.0,0.0,87182,476,10,77.0,0,T,11.0,H,F,2.0,0,5.0,428,212,71,1,1,S4,0.455,17.0,50.0,10,17,86
0,0.0,0.0,0.0,0.0,87655,191,13,77.0,0,T,27.0,H,M,3.0,1,7.0,585,227,83,0,0,A3,0.0,15.0,413.31,13,15,85
0,0.0,0.0,0.0,0.0,88359,46,13,77.0,0,S,43.0,H,F,5.0,1,9.0,4603,901,89,0,0,A3,0.125,16.0,0.0,13,16,105
0,0.0,0.0,0.0,0.0,88359,140,13,77.0,0,S,41.0,H,F,5.0,1,9.0,4603,901,89,0,0,A3,0.125,16.0,0.0,13,16,105
0,0.0,0.0,0.0,0.0,88386,63,10,77.0,0,S,51.0,U,F,5.0,0,9.0,3024,534,71,1,0,A3,0.3,22.0,0.0,10,22,77
0,0.0,0.0,0.0,0.0,89660,137,8,77.0,0,C,23.0,H,F,2.0,1,3.0,837,295,77,1,0,A1,0.25,24.0,0.0,8,24,130
0,0.0,0.0,0.0,0.0,89767,113,13,77.0,0,S,53.0,U,M,5.0,0,5.0,948,347,93,0,0,A2,0.091,19.0,0.0,13,18,105
0,0.0,0.0,0.0,0.0,90990,17,11,77.0,0,T,37.0,U,F,5.0,0,8.0,1595,487,87,0,0,F1,0.5,16.0,366.84,11,16,16
0,0.0,0.0,0.0,0.0,91218,53,12,77.0,0,S,48.0,H,F,1.0,1,3.0,671,264,81,1,0,A1,0.111,16.0,0.0,12,16,53
0,0.0,0.0,0.0,0.0,91688,101,12,77.0,0,U,36.0,H,M,1.0,0,5.0,896,354,72,1,0,A2,0.25,16.0,0.0,12,16,104
0,0.0,0.0,0.0,0.0,92453,75,13,77.0,0,S,13.0,H,M,3.0,1,7.0,1088,483,88,1,1,S2,0.2,17.0,106.0,13,17,77
0,0.0,0.0,0.0,0.0,92507,113,13,77.0,0,S,39.0,U,M,1.0,1,2.0,1115,296,30,1,1,S2,0.222,18.0,4.31,13,18,113
0,0.0,0.0,0.0,0.0,92611,101,13,77.0,0,S,49.0,H,F,2.0,0,8.0,1159,487,85,1,1,S2,0.5,17.0,0.0,13,17,93
0,0.0,0.0,0.0,0.0,93157,168,13,77.0,0,U,12.0,H,M,1.0,1,2.0,958,220,8,0,0,A1,0.182,22.0,0.0,13,22,105
0,0.0,0.0,0.0,0.0,93157,50,13,77.0,0,U,16.0,H,M,1.0,1,2.0,958,220,8,0,0,A1,0.182,22.0,0.0,13,22,105
0,0.0,0.0,0.0,0.0,93157,16,13,77.0,0,U,23.0,H,M,1.0,1,2.0,958,220,8,0,0,A1,0.182,16.0,0.0,13,22,105
0,0.0,0.0,0.0,0.0,93809,11,12,77.0,0,U,46.0,U,M,5.0,0,8.0,1059,334,60,0,0,A2,0.111,11.0,0.0,12,18,93
0,0.0,0.0,0.0,0.0,94307,77,9,77.0,0,U,24.0,H,F,1.0,1,3.0,1063,269,52,1,1,S4,0.3,16.0,0.0,9,16,68
0,0.0,0.0,0.0,0.0,96080,137,10,77.0,0,T,41.0,U,F,2.0,0,9.0,568,220,68,1,1,S3,0.429,17.0,0.0,10,16,119
0,0.0,0.0,0.0,0.0,97183,74,10,77.0,0,T,12.0,U,F,2.0,1,2.0,367,217,81,1,0,A1,0.167,24.0,0.0,10,24,129
0,0.0,0.0,0.0,0.0,97904,23,13,77.0,0,R,38.0,H,F,1.0,1,6.0,467,262,61,1,0,A3,0.0,15.0,15.0,13,15,51
0,0.0,0.0,0.0,0.0,98374,125,13,77.0,0,C,31.0,H,F,2.0,1,3.0,376,268,89,1,0,A1,0.333,23.0,0.0,13,23,125
0,0.0,0.0,0.0,0.0,98437,125,13,77.0,0,R,30.0,H,F,1.0,1,7.0,443,268,86,1,1,S3,0.0,15.0,0.0,13,15,116
0,0.0,0.0,0.0,0.0,98690,137,12,77.0,0,C,25.0,U,U,5.0,0,2.0,416,266,66,1,0,A2,0.5,15.0,0.0,12,15,126
0,0.0,0.0,0.0,0.0,99410,53,10,77.0,0,C,36.0,H,F,7.0,1,9.0,2041,856,98,0,0,A2,0.1,21.0,90.0,10,21,53
0,0.0,0.0,0.0,0.0,100553,91,13,77.0,0,S,36.0,U,F,5.0,0,9.0,746,407,96,0,0,A1,0.0,18.0,50.0,13,18,53
0,0.0,0.0,0.0,0.0,100763,29,14,77.0,0,S,41.0,H,M,7.0,1,9.0,1934,615,58,1,0,N3,0.6,16.0,0.0,14,16,23
0,0.0,0.0,0.0,0.0,100913,77,13,77.0,0,C,43.0,U,F,6.0,0,9.0,799,453,88,0,0,A1,0.0,19.0,0.0,13,19,75
0,0.0,0.0,0.0,0.0,101207,77,12,77.0,0,R,45.0,H,F,3.0,0,2.0,380,215,81,1,1,S2,0.2,77.0,0.0,12,24,67
0,0.0,0.0,0.0,0.0,101473,65,12,77.0,0,T,22.0,H,F,2.0,1,7.0,304,190,61,0,0,A2,0.333,15.0,0.0,12,15,53
0,0.0,0.0,0.0,0.0,101606,65,10,77.0,0,R,26.0,H,M,2.0,1,7.0,300,140,74,0,0,A1,0.0,20.0,0.0,10,20,65
0,0.0,0.0,0.0,0.0,102169,29,7,77.0,0,C,53.0,H,M,7.0,0,1.0,710,330,67,0,0,N1,0.25,24.0,50.0,7,24,24
0,0.0,0.0,0.0,0.0,102795,29,7,77.0,0,R,37.0,H,M,5.0,0,8.0,198,208,84,0,0,N1,0.25,29.0,0.0,7,24,24
0,0.0,0.0,0.0,0.0,102942,188,14,77.0,0,T,8.0,U,M,2.0,1,4.0,547,249,75,1,0,A1,0.091,17.0,120.0,14,17,126
0,0.0,0.0,0.0,0.0,103194,29,7,77.0,0,R,12.0,H,M,4.0,0,9.0,727,198,88,0,0,N1,0.25,24.0,25.0,7,24,24
0,0.0,0.0,0.0,0.0,103238,125,11,77.0,0,T,53.0,U,F,1.0,1,5.0,446,223,70,1,1,S4,0.545,23.0,0.0,11,18,119
0,0.0,0.0,0.0,0.0,104755,65,13,77.0,0,S,31.0,H,M,6.0,1,1.0,1413,634,97,0,0,A2,0.25,15.0,300.0,13,15,62
0,0.0,0.0,0.0,0.0,106455,77,13,77.0,0,T,16.0,H,M,2.0,1,5.0,477,308,60,1,1,S2,0.111,17.0,243.84,13,17,76
0,0.0,0.0,0.0,0.0,106583,137,13,77.0,0,R,39.0,H,M,3.0,1,6.0,337,296,83,1,1,S3,0.455,20.0,39.0,13,20,123
0,0.0,0.0,0.0,0.0,106639,17,10,77.0,0,S,40.0,H,F,2.0,1,9.0,681,387,64,0,0,F1,0.5,17.0,0.0,10,17,17
0,0.0,0.0,0.0,0.0,106718,137,14,77.0,0,S,40.0,H,F,3.0,1,9.0,462,332,80,1,1,S1,0.286,16.0,0.0,14,16,130
0,0.0,0.0,0.0,0.0,107262,5,11,77.0,0,C,22.0,H,M,5.0,1,7.0,943,350,64,0,0,A1,0.167,5.0,40.0,11,27,29
0,0.0,0.0,0.0,0.0,107787,137,10,77.0,0,R,20.0,U,F,4.0,1,5.0,467,245,65,1,1,S4,0.75,15.0,66.11,10,15,130
0,0.0,0.0,0.0,0.0,109292,101,14,77.0,0,C,48.0,H,M,5.0,1,5.0,698,488,82,1,1,S3,0.125,16.0,215.58,14,16,93
0,0.0,0.0,0.0,0.0,109492,401,13,77.0,0,T,30.0,H,M,2.0,1,5.0,471,232,58,1,1,S4,0.455,22.0,0.0,13,22,89
0,0.0,0.0,0.0,0.0,109829,137,12,77.0,0,S,24.0,H,F,4.0,1,8.0,688,314,62,0,0,A1,0.143,21.0,50.0,12,21,117
0,0.0,0.0,0.0,0.0,110459,65,11,77.0,0,T,34.0,U,F,3.0,0,5.0,597,198,57,0,0,A1,0.167,23.0,283.0,11,23,62
0,0.0,0.0,0.0,0.0,112479,89,11,77.0,0,C,14.0,U,F,2.0,0,1.0,436,195,52,0,0,A1,0.125,21.0,112.32,11,21,89
0,0.0,0.0,0.0,0.0,113116,101,13,77.0,0,C,18.0,H,M,6.0,1,3.0,532,210,68,1,1,S3,0.455,24.0,0.0,13,17,93
0,0.0,0.0,0.0,0.0,113186,125,12,77.0,0,C,49.0,U,M,2.0,0,5.0,1385,249,25,1,1,S3,0.5,19.0,55.12,12,19,121
0,0.0,0.0,0.0,0.0,113805,225,12,77.0,0,T,3.0,H,F,3.0,1,3.0,392,216,75,1,0,L1,0.0,15.0,15.0,12,15,119
0,0.0,0.0,0.0,0.0,113805,121,12,77.0,0,T,27.0,H,F,3.0,1,3.0,392,216,75,1,0,L1,0.0,15.0,15.0,12,15,119
0,0.0,0.0,0.0,0.0,113910,65,11,77.0,0,T,48.0,U,M,1.0,1,2.0,235,188,67,1,0,A4,0.5,16.0,20.0,11,16,56
0,0.0,0.0,0.0,0.0,114238,137,12,77.0,0,R,15.0,H,F,1.0,1,4.0,676,408,91,1,1,S3,0.286,15.0,0.0,12,15,123
0,0.0,0.0,0.0,0.0,114314,101,6,77.0,0,R,15.0,U,F,1.0,1,3.0,301,169,73,1,0,A2,0.333,15.0,136.02,6,15,93
0,0.0,0.0,0.0,0.0,114498,137,13,77.0,0,C,51.0,H,M,1.0,1,9.0,830,343,62,1,0,A1,0.182,22.0,0.0,13,22,111
0,0.0,0.0,0.0,0.0,114552,35,12,77.0,0,C,20.0,U,F,2.0,0,8.0,688,223,52,0,0,A1,0.111,9.0,45.0,12,21,98
0,0.0,0.0,0.0,0.0,114926,137,13,77.0,0,R,3.0,U,F,5.0,0,1.0,311,182,85,1,1,S2,0.1,21.0,92.85,13,21,129
0,0.0,0.0,0.0,0.0,115088,41,12,77.0,0,T,16.0,H,F,4.0,1,5.0,586,241,83,1,0,A1,0.375,20.0,23.0,12,20,41
0,0.0,0.0,0.0,0.0,117160,113,12,77.0,0,U,17.0,U,M,1.0,0,2.0,446,199,48,1,1,S3,0.222,21.0,143.0,12,21,105
0,0.0,0.0,0.0,0.0,117411,114,8,77.0,0,S,34.0,U,F,5.0,0,8.0,904,117,12,1,0,A1,0.125,15.0,125.0,8,15,130
0,0.0,0.0,0.0,0.0,118102,29,13,77.0,0,R,34.0,U,F,2.0,0,7.0,347,158,80,0,0,A1,0.143,22.0,354.0,13,22,28
0,0.0,0.0,0.0,0.0,118759,137,13,77.0,0,C,26.0,U,F,5.0,0,7.0,510,202,23,1,1,S4,0.333,16.0,99.96,13,16,117
0,0.0,0.0,0.0,0.0,118931,125,7,77.0,0,S,48.0,H,F,2.0,0,5.0,669,335,63,1,0,A4,0.429,19.0,0.0,7,19,124
0,0.0,0.0,0.0,0.0,118978,77,13,77.0,0,T,24.0,H,M,3.0,0,3.0,648,273,60,1,1,S2,0.2,17.0,50.0,13,17,67
0,0.0,0.0,0.0,0.0,119345,29,7,77.0,0,T,24.0,H,F,5.0,0,9.0,756,356,85,0,0,N1,0.25,24.0,268.0,7,24,24
0,0.0,0.0,0.0,0.0,119355,101,13,77.0,0,T,49.0,H,M,4.0,0,7.0,756,356,85,1,1,S2,0.091,17.0,225.0,13,16,93
0,0.0,0.0,0.0,0.0,119362,29,11,77.0,0,C,39.0,H,F,7.0,1,7.0,1711,400,49,1,0,A3,0.375,15.0,40.0,11,15,29
0,0.0,0.0,0.0,0.0,119433,65,13,77.0,0,S,28.0,H,F,1.0,1,5.0,670,293,61,1,1,S2,0.182,22.0,35.64,13,22,63
0,0.0,0.0,0.0,0.0,120479,41,7,77.0,0,R,16.0,H,M,7.0,0,5.0,474,223,75,0,0,A2,0.111,18.0,0.0,7,18,43
0,0.0,0.0,0.0,0.0,121080,89,9,77.0,0,C,23.0,H,F,1.0,1,0.0,335,155,54,1,0,A3,0.143,21.0,0.0,9,17,81
0,0.0,0.0,0.0,0.0,121755,17,10,77.0,0,C,23.0,H,M,7.0,1,4.0,1364,634,82,0,0,F1,0.5,17.0,84.0,10,17,17
0,0.0,0.0,0.0,0.0,122576,4,13,77.0,0,T,14.0,U,F,7.0,1,7.0,1136,548,77,1,0,A1,0.25,4.0,84.67,13,21,130
0,0.0,0.0,0.0,0.0,123156,137,10,77.0,0,S,24.0,U,F,2.0,1,2.0,574,218,73,1,0,A1,0.125,26.0,0.0,10,26,130
0,0.0,0.0,0.0,0.0,123478,29,13,77.0,0,S,27.0,H,F,1.0,1,7.0,456,209,60,0,0,N4,0.4,19.0,0.0,13,19,24
0,0.0,0.0,0.0,0.0,123519,29,16,77.0,0,R,46.0,U,M,2.0,0,6.0,495,275,78,1,0,N3,0.4,16.0,55.0,16,16,24
0,0.0,0.0,0.0,0.0,126099,137,14,77.0,0,U,46.0,U,F,5.0,0,7.0,954,354,61,1,1,S4,0.273,17.0,0.0,14,17,126
0,0.0,0.0,0.0,0.0,126483,17,8,77.0,0,C,52.0,H,M,2.0,0,8.0,373,168,52,0,0,F1,0.333,17.0,0.0,8,21,21
0,0.0,0.0,0.0,0.0,126736,41,13,77.0,0,R,23.0,U,F,5.0,0,4.0,640,241,79,0,0,A1,0.125,18.0,0.0,13,18,41
0,0.0,0.0,0.0,0.0,127498,118,12,77.0,0,S,17.0,H,F,7.0,1,8.0,1223,360,39,0,0,A1,0.143,25.0,0.0,12,25,65
0,0.0,0.0,0.0,0.0,127498,16,12,77.0,0,S,20.0,H,F,7.0,1,8.0,1223,360,39,0,0,A1,0.143,16.0,0.0,12,25,65
0,0.0,0.0,0.0,0.0,127696,29,13,77.0,0,R,17.0,U,F,5.0,1,8.0,363,233,61,0,0,N3,0.4,17.0,23.84,13,17,24
0,0.0,0.0,0.0,0.0,129672,101,9,77.0,0,S,31.0,H,F,1.0,1,1.0,692,313,70,1,0,A1,0.0,26.0,60.0,9,26,93
0,0.0,0.0,0.0,0.0,130311,101,13,77.0,0,U,36.0,U,F,3.0,1,6.0,872,261,49,0,0,A2,0.1,20.0,0.0,13,20,93
0,0.0,0.0,0.0,0.0,130440,77,12,77.0,0,S,13.0,H,M,2.0,1,4.0,606,313,83,1,1,S3,0.1,18.0,75.0,12,18,74
0,0.0,0.0,0.0,0.0,130729,1,10,77.0,0,S,2.0,H,M,2.0,1,9.0,871,360,59,0,0,F1,0.0,1.0,25.0,10,15,15
0,0.0,0.0,0.0,0.0,132303,22,13,77.0,0,T,8.0,H,M,5.0,0,9.0,774,360,70,0,0,A2,0.333,16.0,0.0,13,16,32
0,0.0,0.0,0.0,0.0,132304,346,11,77.0,0,T,3.0,H,F,2.0,0,8.0,774,360,70,1,1,S3,0.364,17.0,52.89,11,17,44
0,0.0,0.0,0.0,0.0,132527,596,12,77.0,0,C,8.0,U,M,2.0,1,2.0,620,199,35,0,0,A2,0.2,21.0,100.0,12,21,63
0,0.0,0.0,0.0,0.0,132636,125,13,77.0,0,R,10.0,U,F,3.0,1,2.0,428,160,61,1,1,S4,0.556,20.0,10.57,13,18,114
0,0.0,0.0,0.0,0.0,132767,34,12,77.0,0,C,1.0,H,M,4.0,1,7.0,828,409,70,1,0,A2,0.375,24.0,778.88,12,24,33
0,0.0,0.0,0.0,0.0,133256,35,10,77.0,0,C,1.0,U,M,6.0,1,9.0,1104,511,93,1,0,A1,0.1,26.0,21.0,10,26,126
